trade_date,direction,signal_close,buy_stop_order,sell_stop_order,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,stop_pips,result_pips,outcome,pnl_usd,R,cum_pnl_usd,equity_usd,drawdown_pct
2026-01-02,short,1.17439,1.176290443249425,1.172489556750575,2026-01-02 09:00:00,2026-01-02 10:00:00,1.172389556750575,1.1728688551953668,1.1727688551953668,1.1704891135011501,3.792984447916579,-4.792984447916648,stop,-4.792984447916648,-1.2636446349125823,-4.792984447916648,995.2070155520834,0.0
2026-01-05,short,1.1691,1.170967891582606,1.167232108417394,2026-01-05 13:00:00,2026-01-05 14:00:00,1.167132108417394,1.1676049100638184,1.1675049100638184,1.165264216834788,3.7280164642447127,-4.728016464243812,stop,-4.728016464243812,-1.268239158702776,-9.52100091216046,990.4789990878395,-0.004750786912028571
2026-01-06,short,1.17361,1.1755521255034758,1.1716678744965243,2026-01-06 10:00:00,2026-01-06 16:00:00,1.1715678744965243,1.1697257489930486,1.1719554920606277,1.1696257489930486,3.876175641032473,18.421255034757333,target,18.421255034757333,4.752430421303246,8.900254122596873,1008.9002541225968,0.0
2026-01-07,short,1.16976,1.1717469142283017,1.1677730857716981,2026-01-07 09:00:00,2026-01-07 10:00:00,1.1676730857716981,1.1681696424575962,1.1680696424575963,1.1656861715433964,3.9655668589808495,-4.965566858980974,stop,-4.965566858980974,-1.2521707578162293,3.934687263615899,1003.9346872636158,-0.004921761927098922
2026-01-08,short,1.16816,1.1701189970168868,1.1662010029831134,2026-01-08 14:00:00,2026-01-08 15:00:00,1.1661010029831134,1.1665919878347166,1.1664919878347166,1.1641420059662266,3.909848516031814,-4.9098485160326,stop,-4.9098485160326,-1.255764384707085,-0.9751612524167008,999.0248387475833,-0.009788297043895389
2026-01-09,short,1.16491,1.1668682091660423,1.1629517908339575,2026-01-09 14:00:00,2026-01-09 15:00:00,1.1628517908339575,1.1633426184429805,1.1632426184429805,1.1608935816679151,3.9082760902302147,-4.908276090229702,stop,-4.908276090229702,-1.255867286986008,-5.883437342646403,994.1165626573536,-0.014653273606418216
2026-01-12,long,1.16699,1.1688671922723533,1.1651128077276467,2026-01-12 09:00:00,2026-01-12 10:00:00,1.1689671922723532,1.16849253435521,1.16859253435521,1.1708443845447065,3.7465791714327716,-4.746579171432952,stop,-4.746579171432952,-1.2669101476955467,-10.630016514079355,989.3699834859207,-0.0193579796980633
2026-01-13,short,1.16588,1.1678477961587357,1.1639122038412644,2026-01-13 17:00:00,2026-01-13 18:00:00,1.1638122038412644,1.1643049448625504,1.1642049448625504,1.1618444076825287,3.927410212861137,-4.927410212860472,stop,-4.927410212860472,-1.254620715891766,-15.557426726939827,984.4425732730601,-0.024241921586992454
2026-01-15,short,1.16331,1.165246481808259,1.161373518191741,2026-01-15 14:00:00,2026-01-15 15:00:00,1.161273518191741,1.159437036383482,1.1616600093634517,1.159337036383482,3.8649117171071885,18.364818082590162,target,18.364818082590162,4.751678544506541,2.807391355650335,1002.8073913556503,-0.006039113125454798
2026-01-16,short,1.16095,1.1629202492178459,1.158979750782154,2026-01-16 16:00:00,2026-01-16 17:00:00,1.158879750782154,1.1593729813952791,1.1592729813952791,1.156909501564308,3.9323061312518317,-4.932306131251174,stop,-4.932306131251174,-1.2543037003278779,-2.124914775600839,997.8750852243992,-0.010927907742263265
2026-01-19,long,1.1628,1.164723556219106,1.160876443780894,2026-01-19 17:00:00,2026-01-19 18:00:00,1.164823556219106,1.1643396447907606,1.1644396447907606,1.166747112438212,3.839114283454764,-4.839114283454737,stop,-4.839114283454737,-1.2604767470219949,-6.9640290590555765,993.0359709409445,-0.0157243326253782
2026-01-20,long,1.16686,1.1688574119081507,1.1648625880918493,2026-01-20 08:00:00,2026-01-20 09:00:00,1.1689574119081507,1.1708548238163015,1.1685587600512226,1.1709548238163014,3.9865185692820204,18.974119081507368,target,18.974119081507368,4.759571227815614,12.010090022451791,1012.0100900224518,0.0
2026-01-21,short,1.17243,1.1746546213127431,1.170205378687257,2026-01-21 10:00:00,2026-01-21 11:00:00,1.170105378687257,1.170649377951339,1.170549377951339,1.167880757374514,4.439992640817912,-5.439992640818847,stop,-5.439992640818847,-1.2252255985308842,6.570097381632944,1006.570097381633,-0.005375433204127589
2026-01-22,long,1.16886,1.171133563247106,1.166586436752894,2026-01-22 14:00:00,2026-01-22 17:00:00,1.171233563247106,1.173407126494212,1.1707797959462283,1.173507126494212,4.537673008777011,21.735632471060473,target,21.735632471060473,4.790039394424905,28.305729852693418,1028.3057298526935,0.0
2026-01-23,long,1.17421,1.1765815250847507,1.1718384749152493,2026-01-23 17:00:00,2026-01-23 18:00:00,1.1766815250847507,1.1789530501695014,1.1762082061489167,1.1790530501695013,4.733189358338167,22.71525084750703,target,22.71525084750703,4.799142634657322,51.02098070020045,1051.0209807002004,0.0
2026-01-26,long,1.18517,1.1877057435139875,1.1826342564860126,2026-01-26 15:00:00,2026-01-26 16:00:00,1.1878057435139875,1.1871996491743975,1.1872996491743975,1.190341487027975,5.060943395900193,-6.060943395900242,stop,-6.060943395900242,-1.1975916191455802,44.9600373043002,1044.9600373043002,-0.0057667197013159255
2026-01-27,long,1.18719,1.189771394838288,1.184608605161712,2026-01-27 13:00:00,2026-01-27 14:00:00,1.189871394838288,1.192352789676576,1.1893561892156774,1.192452789676576,5.152056226105178,24.813948382880202,target,24.813948382880202,4.81631940605565,69.7739856871804,1069.7739856871804,0.0
2026-01-28,long,1.19952,1.2025295635963735,1.1965104364036263,2026-01-28 08:00:00,2026-01-28 09:00:00,1.2026295635963735,1.2019289022548936,1.2020289022548936,1.2056391271927471,6.006613414799914,-7.006613414799467,stop,-7.006613414799467,-1.1664831629642782,62.76737227238093,1062.767372272381,-0.0065496203016178756
2026-01-29,short,1.19852,1.201739113916555,1.195300886083445,2026-01-29 10:00:00,2026-01-29 13:00:00,1.195200886083445,1.195943370357851,1.195843370357851,1.1919817721668902,6.424842744059926,-7.424842744059301,stop,-7.424842744059301,-1.1556458328764425,55.342529528321634,1055.3425295283216,-0.013490191715204713
2026-01-30,long,1.19192,1.1951950892207273,1.188644910779273,2026-01-30 13:00:00,2026-01-30 14:00:00,1.1952950892207272,1.1945414331600415,1.1946414331600415,1.1985701784414544,6.536560606856931,-7.536560606857812,stop,-7.536560606857812,-1.152985654099477,47.80596892146382,1047.8059689214638,-0.02053519440520435
2026-02-02,short,1.18539,1.1886439038467063,1.1821360961532936,2026-02-02 14:00:00,2026-02-02 15:00:00,1.1820360961532936,1.1827855239480625,1.1826855239480625,1.1787821923065873,6.4942779476883805,-7.49427794768831,stop,-7.49427794768831,-1.1539817063659674,40.31169097377551,1040.3116909737755,-0.027540672242538644
2026-02-03,short,1.18138,1.184709063154371,1.1780509368456291,2026-02-03 15:00:00,2026-02-03 16:00:00,1.1779509368456291,1.1787153652506595,1.1786153652506595,1.1746218736912581,6.644284050303959,-7.644284050303263,stop,-7.644284050303263,-1.1505053053765149,32.66740692347225,1032.6674069234723,-0.034686372318048386
2026-02-04,short,1.18297,1.1862499739966526,1.1796900260033476,2026-02-04 16:00:00,2026-02-04 17:00:00,1.1795900260033476,1.1803446569881264,1.1802446569881264,1.1763100520066951,6.54630984778876,-7.546309847787924,stop,-7.546309847787924,-1.1527578167319636,25.121097075684325,1025.1210970756842,-0.04174048837317057
2026-02-09,long,1.18518,1.188197786306736,1.182162213693264,2026-02-09 13:00:00,2026-02-09 15:00:00,1.1882977863067359,1.1912155726134719,1.1876954838421898,1.1913155726134719,6.023024645460505,29.177863067360033,target,29.177863067360033,4.844387128541986,54.298960143044354,1054.2989601430443,-0.014465696260313798
2026-02-11,short,1.19153,1.194620470966829,1.1884395290331708,2026-02-11 14:00:00,2026-02-11 16:00:00,1.1883395290331709,1.1853490580663417,1.1889563382074237,1.1852490580663417,6.168091742528107,29.904709668291396,target,29.904709668291396,4.848291970448934,84.20366981133574,1084.2036698113357,0.0
2026-02-17,short,1.1844,1.1872168657578264,1.1815831342421734,2026-02-17 16:00:00,2026-02-17 17:00:00,1.1814831342421734,1.1821453361397853,1.1820453361397854,1.178666268484347,5.622018976119417,-6.622018976119026,stop,-6.622018976119026,-1.1778720428101181,77.58165083521672,1077.5816508352168,-0.006107726030175842
2026-02-18,short,1.18449,1.1872937279699352,1.181686272030065,2026-02-18 15:00:00,2026-02-18 16:00:00,1.181586272030065,1.1822458518327963,1.1821458518327963,1.1787825440601298,5.595798027313452,-6.595798027313471,stop,-6.595798027313471,-1.1787055206637111,70.98585280790326,1070.9858528079033,-0.012191267537152384
2026-02-19,short,1.17984,1.1826870430714385,1.1769929569285615,2026-02-19 13:00:00,2026-02-19 16:00:00,1.1768929569285616,1.1775611817411564,1.1774611817411564,1.174045913857123,5.682248125947781,-6.682248125948753,stop,-6.682248125948753,-1.175986683058508,64.30360468195451,1064.3036046819545,-0.01835454507624379
2026-02-20,long,1.17552,1.1783822184178665,1.1726577815821333,2026-02-20 16:00:00,2026-02-20 17:00:00,1.1784822184178665,1.1778109648459014,1.1779109648459014,1.181344436835733,5.712535719650394,-6.712535719650692,stop,-6.712535719650692,-1.175053610003772,57.59106896230382,1057.5910689623038,-0.024545757951236924
2026-02-23,short,1.18245,1.1852219325971245,1.1796780674028755,2026-02-23 11:00:00,2026-02-23 15:00:00,1.1795780674028755,1.180231301351574,1.180131301351574,1.176806134805751,5.53233948698449,-6.532339486984284,stop,-6.532339486984284,-1.1807553571779925,51.05872947531954,1051.0587294753195,-0.030570769366408568
2026-02-25,short,1.18053,1.183242563618905,1.1778174363810952,2026-02-25 12:00:00,2026-02-25 13:00:00,1.1777174363810952,1.1783588212197955,1.1782588212197955,1.1750048727621902,5.413848387003498,-6.41384838700354,stop,-6.41384838700354,-1.1847114895941018,44.644881088316,1044.644881088316,-0.036486492182694175
2026-02-26,short,1.18189,1.1845713124379598,1.1792086875620404,2026-02-26 16:00:00,2026-02-26 17:00:00,1.1791086875620405,1.1797438351588059,1.1796438351588059,1.1764273751240808,5.351475967653313,-6.351475967654174,stop,-6.351475967654174,-1.1868643353806134,38.293405120661824,1038.2934051206619,-0.04234468667557889
2026-03-02,short,1.17324,1.1758893895402458,1.1705906104597543,2026-03-02 08:00:00,2026-03-02 09:00:00,1.1704906104597543,1.171119386750531,1.171019386750531,1.1678412209195086,5.287762907766774,-6.287762907766226,stop,-6.287762907766226,-1.1891158921915035,32.005642212895594,1032.0056422128955,-0.048144116324124964
