trade_date,direction,signal_close,buy_stop_order,sell_stop_order,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,stop_pips,result_pips,outcome,pnl_usd,R,cum_pnl_usd,equity_usd,drawdown_pct
2026-01-16,long,1.16114,1.1624266436980482,1.159853356301952,2026-01-16 15:08:00,2026-01-16 15:14:00,1.1625266436980481,1.1621698499454232,1.1622698499454232,1.1638132873960962,2.5679375262498634,-3.5679375262498425,stop,-3.5679375262498425,-1.3894175733552008,-18.302754268453292,981.6972457315467,-0.016166655310462685
2026-01-19,short,1.16261,1.1639861067374884,1.1612338932625115,2026-01-19 09:25:00,2026-01-19 09:27:00,1.1611338932625115,1.1615085424242555,1.1614085424242555,1.159757786525023,2.7464916174404905,-3.7464916174401175,stop,-3.7464916174401175,-1.364100874602904,-22.04924588589341,977.9507541141066,-0.019921299010303817
2026-01-20,long,1.16898,1.1703998554006139,1.167560144599386,2026-01-20 08:32:00,2026-01-20 08:54:00,1.1704998554006139,1.1718197108012278,1.170216474696957,1.1719197108012278,2.8338070365684667,13.198554006139673,target,13.198554006139673,4.657534488347576,-8.850691879753736,991.1493081202462,-0.006694025948893345
2026-01-21,long,1.1716,1.1732759426305832,1.1699240573694167,2026-01-21 12:50:00,2026-01-21 13:24:00,1.1733759426305832,1.1729414509621092,1.1730414509621092,1.1750518852611664,3.3449166847400353,-4.344916684739797,stop,-4.344916684739797,-1.2989611085268273,-13.195608564493533,986.8043914355064,-0.011048396843719943
2026-01-22,long,1.16921,1.1709765079990542,1.167443492000946,2026-01-22 13:14:00,2026-01-22 13:31:00,1.1710765079990542,1.1706239409140038,1.1707239409140038,1.1728430159981083,3.5256708505030323,-4.525670850503705,stop,-4.525670850503705,-1.2836339642590275,-17.721279414997237,982.2787205850028,-0.015583915211704213
2026-01-23,long,1.17366,1.1755464555991013,1.1717735444008985,2026-01-23 15:52:00,2026-01-23 16:14:00,1.1756464555991013,1.1751699488683036,1.1752699488683036,1.1775329111982027,3.7650673079778754,-4.765067307976878,stop,-4.765067307976878,-1.2655995014697567,-22.486346722974115,977.5136532770259,-0.020359350945746812
2026-01-26,long,1.18397,1.186078550303189,1.181861449696811,2026-01-26 09:32:00,2026-01-26 10:11:00,1.186178550303189,1.185657716978644,1.185757716978644,1.188287100606378,4.208333245450031,-5.208333245450003,stop,-5.208333245450003,-1.2376237673385664,-27.69467996842412,972.3053200315759,-0.025579017130416992
2026-01-27,long,1.18631,1.1884855612880296,1.1841344387119703,2026-01-27 09:53:00,2026-01-27 09:55:00,1.1885855612880296,1.188051353629712,1.188151353629712,1.1907611225760593,4.342076583177524,-5.342076583176869,stop,-5.342076583176869,-1.2303045514843378,-33.03675655160099,966.963243448399,-0.030932717668201493
2026-01-28,short,1.19906,1.2016840217236282,1.1964359782763718,2026-01-28 11:36:00,2026-01-28 11:43:00,1.1963359782763718,1.1969596915517737,1.1968596915517737,1.1937119565527436,5.237132754018642,-6.237132754018937,stop,-6.237132754018937,-1.1909441763210906,-39.273889305619925,960.72611069438,-0.03718342195136004
2026-01-29,short,1.19746,1.2002652301374466,1.1946547698625534,2026-01-29 10:47:00,2026-01-29 11:24:00,1.1945547698625534,1.195214649474185,1.195114649474185,1.1917495397251068,5.598796116317713,-6.598796116317196,stop,-6.598796116317196,-1.1786098259740123,-45.87268542193712,954.1273145780629,-0.043796576548939536
2026-01-30,short,1.19365,1.1965318996305745,1.1907681003694257,2026-01-30 09:46:00,2026-01-30 09:48:00,1.1906681003694257,1.191343282000476,1.191243282000476,1.1877862007388513,5.7518163105018285,-6.7518163105018125,stop,-6.7518163105018125,-1.1738581251585096,-52.62450173243893,947.375498267561,-0.050563084301072814
2026-02-02,short,1.18551,1.1884332806165934,1.1825867193834068,2026-02-02 13:33:00,2026-02-02 15:43:00,1.1824867193834068,1.1796634387668135,1.1830701600054296,1.1795634387668135,5.834406220227885,28.232806165933155,target,28.232806165933155,4.839019619177359,-24.391695566505774,975.6083044334943,-0.02226884568425469
